0 0.000223 -0.004230
1 0.000222 -0.004231
2 0.000609 -0.007448
3 0.000609 -0.007448
4 0.000132 -0.012519
5 0.000132 -0.012519
6 0.000000 -0.013921
7 -0.000001 -0.013920
8 -0.000132 -0.012520
9 -0.000133 -0.012519
10 -0.000609 -0.007449
11 -0.000609 -0.007449
12 -0.000223 -0.004231
13 -0.000223 -0.004231
